Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
505451,2020-12-21 00:49:26,3518669219150142,fraud_Kuvalis Ltd,gas_transport,46.12,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.23299999999999,31394,Hospital doctor,1996-11-12,2acdb34fb21f0ae47a640afcdbd8ba46,1387586966,38.199487,-83.686559,0
32887,2020-07-02 13:34:41,630424987505,fraud_Fisher Inc,shopping_net,6.38,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,0544a20042129e04a5d6145600b3998a,1372772081,39.866805,-79.764657,0
349931,2020-11-03 05:24:10,2266735643685262,"fraud_Jones, Sawayn and Romaguera",misc_net,1.92,Carlos,Chung,M,8957 Russell Key,Grant,AL,35747,34.4959,-86.259,5901,Curator,1972-07-25,3cd0c9e639a70b568d134c243e02cab7,1383456250,33.898568,-85.477412,0
31546,2020-07-01 19:50:39,2252055259910912,fraud_Skiles LLC,home,86.48,Jason,Hernandez,M,220 Frank Gardens,Hewitt,WI,54441,44.6437,-90.1031,828,Arts development officer,1991-08-19,9d202b9ff7fd731b9408b9fd6c8c9440,1372708239,43.810092,-89.644899,0
473624,2020-12-14 00:55:24,3500165543009955,fraud_Kling Inc,gas_transport,78.85,Ricky,Dunn,M,97689 Davis Point Apt. 967,Detroit,MI,48214,42.3669,-82.9938,673342,Health visitor,1983-09-02,06537af4498cce25a468f1e01fece419,1386982524,41.828140000000005,-82.955579,0
91212,2020-07-22 17:47:25,3540075240003197,fraud_Reichert-Weissnat,travel,2.77,Christian,Johns,M,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,1987-01-27,530db904cea9b7f36fdeabf059e640bb,1374515245,44.242492,-93.398197,0
327506,2020-10-24 23:38:59,4452366298769043,"fraud_Weber, Thiel and Hammes",kids_pets,16.19,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,1978-03-04,4e6ae5002c09aae0a87e445eee62d872,1382657939,31.744644,-96.2145,0
417496,2020-12-01 06:34:44,213153151785052,fraud_Schmitt Inc,gas_transport,41.04,Rebecca,Conley,F,181 Moreno Light Apt. 215,Tomahawk,WI,54487,45.4963,-89.7273,9594,Seismic interpreter,1997-11-23,31852deae25bede5928856ec451c9775,1385879684,46.165896,-89.073228,0
460364,2020-12-10 22:29:50,2288813824604479,fraud_Connelly-Carter,home,36.77,Barbara,Norman,F,6278 Stephanie Unions,New York City,NY,10039,40.8265,-73.9383,1577385,Herbalist,1981-08-29,7d019a775a1ef278a6d0e317dbce5d6e,1386714590,41.02747,-73.74378100000001,0
397426,2020-11-24 02:20:41,4169759661243568,fraud_Bartoletti-Wunsch,gas_transport,67.49,Jamie,Carr,F,55363 Aaron Circle Suite 450,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,1972-02-15,d7afb2b5a22a75b6b687a1ba99320824,1385259641,40.279021,-76.461453,0
309132,2020-10-16 16:59:01,4198470814557,fraud_Welch Inc,misc_net,418.56,Christie,Williamson,F,519 Jerry Views,Avoca,IA,51521,41.4768,-95.3509,2036,Engineering geologist,1971-08-20,95c3c526e8a162c5d87eb9f9a1f38f19,1381942741,40.557526,-94.489453,0
332510,2020-10-26 17:51:16,3566094707272327,fraud_Schroeder Group,health_fitness,16.5,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,1971-04-25,de57a4b9b422c4c28fa26a57996f39d5,1382809876,34.498537,-118.137009,0
320654,2020-10-21 00:07:49,36078114201167,fraud_Hudson-Ratke,grocery_pos,125.56,Christopher,Horn,M,956 Sanchez Highway,Mallie,KY,41836,37.2692,-82.9161,798,Facilities manager,1926-06-26,93caf0f1415823f8628ac7587fb9f7ff,1382314069,36.884694,-83.56976800000001,0
259612,2020-09-24 20:12:48,4933461930348832,fraud_Renner Ltd,home,57.25,Richard,Carter,M,5097 Martin Ridges,Minneapolis,MN,55403,44.9673,-93.2828,1022298,Chemical engineer,1976-09-29,23fdc647b19c574442f52549a9a13f9e,1380053568,44.703736,-93.023839,0
301196,2020-10-12 21:32:02,6538891242532018,fraud_Turner and Sons,shopping_pos,129.07,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",1977-03-23,963f6cbd90b5baa9117cf661a5d78be6,1381613522,35.330018,-91.364192,0
188250,2020-08-25 21:18:28,4653879239169997,"fraud_Brown, Homenick and Lesch",health_fitness,17.35,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1999-06-06,4c60173cc38ff49d364c47a9bcab8597,1377465508,36.591558,-85.257462,0
123246,2020-08-03 12:10:53,3598215285024754,fraud_Auer LLC,personal_care,35.4,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",1970-10-21,fd4b654a54b74277f198603534bd4baf,1375531853,41.169264,-73.597195,0
515915,2020-12-22 17:46:21,377654590313960,fraud_Kertzmann LLC,health_fitness,6.74,Lawrence,Davis,M,7421 Serrano Lane Apt. 580,Powell,TN,37849,36.0435,-84.04,25459,"Teacher, special educational needs",1969-02-22,7c952c3e34e9fd9edefe637636085bbc,1387734381,35.194224,-83.612643,0
235859,2020-09-14 12:42:55,375974680629816,fraud_Halvorson Group,misc_pos,9.35,Roberta,Mccarthy,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,1973-04-06,94a76d8d6e2cb735b623f4f8529195b2,1379162575,41.392234,-72.283168,0
45657,2020-07-06 21:24:21,30175986190993,fraud_Bauch-Blanda,entertainment,39.83,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,1966-06-07,3613171b103bc863297469436a5c11c2,1373145861,48.501189,-96.723096,0
186035,2020-08-25 08:19:30,213141712584544,fraud_Murray-Smitham,grocery_pos,190.53,Margaret,Curtis,F,742 Oneill Shore,Florence,MS,39073,32.153,-90.1217,19685,Fine artist,1984-12-24,f2917684d8fa5814afd5659b6d629e01,1377418770,31.947036,-90.42449,0
1859,2020-06-21 23:04:22,571365235126,"fraud_Hintz, Bauch and Smith",health_fitness,7.06,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,5d70d387b7cf0201fe6e13d06bbbf0be,1371855862,43.964569,-85.347536,0
519539,2020-12-23 15:28:39,377026671291680,fraud_Torp-Lemke,misc_pos,8.62,Jackie,Davis,F,1898 Parker Fork Apt. 057,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,1974-10-27,dcd1483f27885bfa6a483f59bb2b6c6d,1387812519,38.205506,-90.941709,0
342180,2020-10-31 08:05:28,2254917871818484,"fraud_Reilly, Heaney and Cole",gas_transport,73.02,Margaret,Gibson,F,382 Williams Stream Suite 197,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,1976-03-26,c5473136e446fcbda5272f89c6deccff,1383206728,38.447899,-77.259049,0
84213,2020-07-20 15:17:49,4839043708100390,"fraud_Ruecker, Beer and Collier",shopping_net,17.61,Meredith,Campbell,F,043 Hanson Turnpike,Hedrick,IA,52563,41.1826,-92.3097,1583,Geochemist,1999-06-28,775d4cf4fa1f8ee9ff49213d4413c650,1374333469,40.287606,-91.958087,0
247192,2020-09-19 17:37:47,346243940647414,fraud_Thompson-Gleason,health_fitness,28.64,Sean,Miller,M,6340 Jeffrey Dale,Thornville,OH,43076,39.8974,-82.4071,9051,Audiological scientist,1983-01-08,644117854c2da1cbd9c4f20f5099f5a0,1379612267,39.563607,-83.146897,0
193967,2020-08-28 15:05:33,3533012926413100,fraud_Mohr-Bayer,shopping_net,1.18,Megan,Bernard,F,128 Nathan Ramp,Barneveld,NY,13304,43.2237,-75.1612,1684,IT trainer,1994-03-01,adcc748ab078438feafac26029e35495,1377702333,43.974447,-75.96343,0
485520,2020-12-15 22:47:41,4181833256558613886,fraud_Gleason and Sons,kids_pets,53.14,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",1988-09-06,f8aaaef43c576893f1a1254b6863726d,1387147661,35.734269,-106.20634,0
427803,2020-12-03 19:08:29,343819048608995,"fraud_Pouros, Walker and Spencer",kids_pets,55.71,Shelby,Cannon,F,1535 Ryan Burgs Suite 919,Des Moines,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,1956-01-24,0badc92b4addfbab50579c2a566fdbdd,1386097709,41.838229,-94.026272,0
486350,2020-12-16 04:34:04,38947654498698,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,124.16,Lori,Rodriguez,F,12087 Michael Light,Creola,OH,45622,39.3543,-82.50299999999999,321,"Copywriter, advertising",1979-06-24,96255354970e8152f0e4398207ea25ac,1387168444,39.023916,-82.427083,0
186309,2020-08-25 10:38:47,4348786085525522,fraud_Rutherford-Mertz,grocery_pos,111.14,John,Nichols,M,862 Anderson Highway,Bryant,WI,54418,45.203,-88.9983,1080,Information systems manager,1979-01-08,20313ff3edca4761d4011b476445d359,1377427127,45.047533,-88.36460500000001,0
77147,2020-07-18 11:59:06,5456712664803820,"fraud_Schultz, Simonis and Little",grocery_pos,164.06,Pamela,Matthews,F,36659 Smith Club Apt. 080,Llano,NM,87543,36.1486,-105.6648,247,Architectural technologist,1961-10-24,175a80c7ee7964b697d301f9dded819f,1374148746,36.27723,-106.412232,0
255683,2020-09-22 17:15:25,4861310130652566408,"fraud_Streich, Rolfson and Wilderman",kids_pets,27.04,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",1977-12-16,148775ec3d9e2c6231d77838374d4a1b,1379870125,31.14967,-90.493943,0
552040,2020-12-30 22:10:28,4128730454058057622,fraud_Nienow PLC,entertainment,24.17,Monique,Martin,F,68276 Matthew Springs,Ratcliff,TX,75858,31.3833,-95.0619,43,"Engineer, production",1949-10-04,794830626fbf76b2f5554106b088f156,1388441428,30.908119,-94.521806,0
40990,2020-07-05 17:59:25,6011382886333463,fraud_Schroeder Group,health_fitness,2.87,Martin,Duarte,M,6251 Payne Flats Apt. 581,Luzerne,MI,48636,44.6001,-84.2931,864,General practice doctor,1942-05-04,235eb6f4e2628780a1940fc5b6a4b50b,1373047165,44.912323,-84.809282,0
232016,2020-09-13 03:23:46,6011603272871604,fraud_Schamberger-O'Keefe,grocery_pos,39.72,Robert,Holland,M,431 Tracy Expressway,Milner,GA,30257,33.141,-84.1759,4138,Field seismologist,1969-05-16,e926045d19f9479c0e44da0813416cf9,1379042626,32.746131,-84.29391,0
316162,2020-10-19 15:07:47,30181367542315,fraud_Schoen Ltd,kids_pets,64.18,Danielle,Walker,F,9824 Mitchell Run,Powell Butte,OR,97753,44.2415,-121.0113,2016,Local government officer,1953-12-25,554c61c5c68a6e4f15382a3af82a5e7f,1382195267,44.343829,-121.755799,0
157297,2020-08-15 18:35:54,3560697798177746,fraud_Champlin and Sons,home,13.54,Matthew,Young,M,8840 Miller Port Suite 645,Indian Wells,CA,92210,33.7163,-116.3381,4677,Learning mentor,1955-05-06,599cf3c6879032997a777f53a16cbfad,1376591754,33.921483,-115.471392,0
309268,2020-10-16 18:21:00,3533012926413100,fraud_Kuhn LLC,shopping_pos,2.54,Megan,Bernard,F,128 Nathan Ramp,Barneveld,NY,13304,43.2237,-75.1612,1684,IT trainer,1994-03-01,deb3a1c0fa302dee8fd8f2edda273401,1381947660,43.100472,-75.343197,0
477741,2020-12-14 17:21:30,6011399591920186,fraud_Reilly LLC,home,3.11,Maria,Roy,F,58665 Nicholas Ford Suite 348,Sheffield,MA,1257,42.1001,-73.3611,2121,Radio producer,1973-10-14,5f6de487270b42108e6eb7959246a8e9,1387041690,41.338656,-72.775993,0
137718,2020-08-08 20:10:26,346273234529002,"fraud_Bradtke, Torp and Bahringer",personal_care,10.24,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,1991-10-22,3c66f11d1a7687d8d941f9a8ce6e91b4,1375992626,37.138323,-81.257817,0
468582,2020-12-13 03:09:05,3521815216091574,"fraud_Tillman, Dickinson and Labadie",gas_transport,71.47,Wayne,Marsh,M,172 Leonard Island,Dumont,CO,80436,39.7532,-105.6356,565,Mental health nurse,1978-08-27,45a91020af8872992e2c43ef5f6372b6,1386904145,39.396644,-105.428857,0
266066,2020-09-27 21:27:11,4755696071492,"fraud_Eichmann, Hayes and Treutel",travel,6.15,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,1985-06-20,2a474e5bdfc1396e00c50b66ba6f6a56,1380317231,33.173137,-96.405508,0
460608,2020-12-11 00:03:02,340951438290556,fraud_Volkman Ltd,misc_net,160.07,Maria,Garcia,F,865 Thomas Village,Orangeburg,NY,10962,41.0442,-73.9609,5950,Records manager,1971-07-02,9bea6a9d6f0f3b28e19839881a8e1ddd,1386720182,40.214275,-74.56317800000001,0
373386,2020-11-13 20:50:50,3567527758368741,fraud_Crooks and Sons,personal_care,19.96,Amanda,Vance,F,14601 Downs Skyway Apt. 440,Sterling City,TX,76951,31.8351,-101.0017,1143,"Scientist, biomedical",1962-03-19,f4c90f3a2d7b591c5fb9f5624c5d1e52,1384375850,31.838627,-100.327631,0
149471,2020-08-11 23:54:12,6011504998544485,fraud_Shanahan-Lehner,personal_care,49.05,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,1971-11-02,1b148228190457565c9583e286dac2b7,1376265252,33.088295,-85.877798,0
214389,2020-09-05 11:11:06,38588538868506,fraud_Kling Inc,gas_transport,62.97,Jacqueline,Curry,F,3047 Jeff Place,Marathon,TX,79842,30.1886,-103.2214,498,Lexicographer,1990-11-23,638bdd188ee6c824574c5da82a8dc976,1378379466,30.83799,-102.943852,0
316310,2020-10-19 16:03:05,4169759661243568,fraud_Dibbert-Green,entertainment,43.08,Jamie,Carr,F,55363 Aaron Circle Suite 450,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,1972-02-15,2b335e85d5078a41e76aed04bd633547,1382198585,40.668562,-75.66976600000001,0
118117,2020-08-01 23:21:05,3560246577314524,"fraud_Gutmann, McLaughlin and Wiza",home,258.14,Sarah,Scott,F,03090 Fisher Forges Apt. 200,Wichita,KS,67216,37.6223,-97.3136,409656,Textile designer,1930-10-21,6284ecff019ded78c61c0c3bbc1eee28,1375399265,37.776205,-96.978456,0
88600,2020-07-21 17:04:36,3551512895305309,"fraud_Schroeder, Wolff and Hermiston",travel,1.6,Erika,Anderson,F,3786 Hale Corners,Rochester,KY,42273,37.2048,-86.8592,443,"Development worker, international aid",1947-07-15,fc5a1ed3fddde552f9a83327f3a42283,1374426276,36.254606,-87.831251,0
90904,2020-07-22 14:18:05,630451534402,fraud_Stark-Koss,home,37.64,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,f9cec668c522e26cb962c1280f429373,1374502685,46.098934,-86.907263,0
353227,2020-11-04 13:41:33,343668971234893,fraud_Pollich LLC,home,6.48,Sally,Moore,F,835 Reese Views Suite 884,Hopkins,SC,29061,33.9349,-80.8449,13717,Chiropodist,1949-11-16,64d51fc128ecce960d31b710ce7589f8,1383572493,33.977722,-81.05429000000001,0
177365,2020-08-22 21:32:54,6011552879910390,fraud_Reilly LLC,home,68.45,Robert,Long,M,529 Joshua Knoll Apt. 511,Lonetree,WY,82936,41.0552,-110.1603,49,Research scientist (physical sciences),1981-07-05,c6229d8d0b35685acb6fa7cb154ff199,1377207174,40.662926,-110.054035,0
446377,2020-12-07 19:02:47,374656033243756,"fraud_Durgan, Gislason and Spencer",home,31.01,David,Lewis,M,1499 Michael Rue,Arlington,VA,22213,38.8954,-77.1633,207410,Mudlogger,1984-07-03,16eef88e8ce3248c6f237d2b5cf49948,1386442967,39.124481,-77.298771,0
121872,2020-08-03 01:40:46,340951438290556,"fraud_Moore, Dibbert and Koepp",misc_net,62.6,Maria,Garcia,F,865 Thomas Village,Orangeburg,NY,10962,41.0442,-73.9609,5950,Records manager,1971-07-02,655a235881cdecda62aca4692fa4966a,1375494046,41.534319,-73.76453000000001,0
242960,2020-09-17 10:37:29,6511349151405438,fraud_Kiehn Inc,grocery_pos,170.34,Robert,Nguyen,M,74835 Garner Point,Ruth,NV,89319,39.3426,-114.8859,450,Interpreter,1946-08-24,a5706dfc466753b1e61e0c2cbd2e6ecf,1379414249,39.736758,-114.23583,0
223938,2020-09-08 19:39:27,6011104316292105,fraud_Gottlieb-Hansen,personal_care,203.6,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,36.9688,-78.5615,1970,Energy engineer,1985-09-02,a2b8ad148bfc199ba717a5ea7bb2a084,1378669167,36.269179,-78.09478,0
393245,2020-11-22 18:17:30,3519232971341141,"fraud_Cole, Hills and Jewess",home,16.51,Michael,Jones,M,754 Smith Isle,Amsterdam,OH,43903,40.4731,-80.9596,2208,Mental health nurse,1961-09-10,9b0943e2a68ed7f1c08deb328a6d36bf,1385144250,40.045765,-80.125096,0
438927,2020-12-06 14:20:23,30026790933302,fraud_Will Ltd,food_dining,53.97,John,Peters,M,555 Michael Burgs,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,1979-09-03,482b9257e1fa395c0d1739fc8de00531,1386339623,32.488669,-91.549566,0
201923,2020-08-31 10:12:51,2269768987945882,fraud_Bernhard Inc,gas_transport,80.37,Shannon,Patterson,F,9808 Ellis Bypass,Mount Morris,NY,14510,42.6835,-77.8664,4895,Acupuncturist,1958-10-29,6c8654b8edac376784e18c976ce72740,1377943971,43.643909,-76.94901,0
345313,2020-11-01 17:11:45,3519232971341141,fraud_Dare-Gibson,health_fitness,41.83,Michael,Jones,M,754 Smith Isle,Amsterdam,OH,43903,40.4731,-80.9596,2208,Mental health nurse,1961-09-10,c58745335a3e4bc4175a823ae34392a6,1383325905,40.134726,-81.870826,0
261237,2020-09-25 17:46:18,30118423745458,fraud_Schulist Ltd,food_dining,1.79,Jared,Velazquez,M,01479 Murray Circle,Matawan,NJ,7747,40.4109,-74.238,30770,Drilling engineer,1993-04-29,636f1ca2a696880203ceb179077c7825,1380131178,39.691349,-73.950758,0
451363,2020-12-08 15:07:21,30343344410970,fraud_Morissette-Schaefer,personal_care,38.78,Jacob,Dawson,M,663 Anna Plaza,Marienville,PA,16239,41.4622,-79.1306,4172,"Copywriter, advertising",1962-03-20,8da4dfc0a286204e54e4b6d138f59e9e,1386515241,40.850659,-79.009084,0
342284,2020-10-31 09:43:51,2285066385084291,fraud_Kutch LLC,gas_transport,76.02,Richard,Brown,M,17819 Jose Mount Suite 657,Heidelberg,MS,39439,31.882,-88.9981,4573,"Exhibitions officer, museum/gallery",1988-02-15,771708cb03f22605b550793771e76deb,1383212631,31.612333000000003,-89.765472,0
410514,2020-11-30 04:20:15,374930071163758,"fraud_Ferry, Reichel and DuBuque",grocery_net,36.15,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,1971-11-05,d49989060f8bd3dffffa4d25efecf68f,1385785215,42.632806,-83.446797,0
236349,2020-09-14 15:34:37,4653178848915023204,fraud_Gaylord-Powlowski,home,93.9,Robert,Hall,M,371 Anthony Trail Suite 354,Glade Spring,VA,24340,36.7779,-81.7676,5657,Clinical psychologist,1987-04-29,8cd653a75db4b7ebe80301135b00c2eb,1379172877,37.690017,-80.790079,0
448932,2020-12-08 04:22:23,3556613125071656,fraud_Friesen-D'Amore,gas_transport,51.74,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,1999-12-27,4b5ff0904911acc52ba1232546bd0e32,1386476543,29.860703000000004,-95.560843,0
399660,2020-11-24 20:37:33,3523843138706408,fraud_Berge-Ullrich,home,70.89,Grace,Williams,F,28812 Charles Mill Apt. 628,Plantersville,AL,36758,32.6176,-86.9475,1412,Drilling engineer,1970-11-20,eae306ca91b7dc08ff2c5f639fcfb3a5,1385325453,32.577523,-87.240656,0
384052,2020-11-17 20:53:19,3587960728692500,"fraud_Reichert, Shanahan and Hayes",shopping_net,73.76,Kathy,Hughes,F,02110 Lucas Freeway Suite 517,Battle Creek,IA,51006,42.3327,-95.6045,1075,"Teacher, early years/pre",1997-01-02,93c9d3dbd26b6ed5ec210d1c2a8e71c9,1384721599,42.606496,-96.178371,0
306610,2020-10-15 07:54:55,30328384440870,"fraud_Goldner, Kovacek and Abbott",grocery_pos,121.88,Helen,Campbell,F,182 Sergio Summit Apt. 129,Browning,MO,64630,40.029,-93.1607,602,Cytogeneticist,1954-07-14,ca4ede15100d80050e0b7287842cc4c0,1381823695,40.650119,-93.237797,0
361039,2020-11-08 16:29:26,376656886990758,fraud_Ullrich Ltd,kids_pets,97.16,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",1985-12-03,48cf3111cfc0de1ac28483a80a173e9c,1383928166,31.238772,-95.257441,0
131722,2020-08-06 04:26:08,30270432095985,"fraud_Heller, Gutmann and Zieme",grocery_pos,104.56,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,1972-11-28,411dab459f0450b73ebf07c0da3e20c0,1375763168,41.596555,-91.044509,0
350993,2020-11-03 14:17:01,180031190491743,fraud_Hickle Group,shopping_pos,8.48,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1972-01-05,c7858f766392624fa6067b42297d40b5,1383488221,29.87978,-87.34289,0
452103,2020-12-08 17:28:21,2254799658404120,fraud_Schuppe-Schuppe,food_dining,90.2,Barbara,Nelson,F,7337 Browning Falls Suite 027,Valdosta,GA,31605,30.946,-83.2474,94325,Educational psychologist,1987-09-08,2a1e2db4e191f873f61f6330a874cd7a,1386523701,31.050584000000004,-82.861618,0
458539,2020-12-10 12:00:30,377993105397617,fraud_Hammes-Beatty,kids_pets,47.91,Nathan,Martinez,M,586 Thomas Cliffs,Oconto Falls,WI,54154,44.8755,-88.1555,5548,Mining engineer,1975-09-11,66a0872d487ceaa4c9f7d5354c44a5ff,1386676830,45.196302,-87.974261,0
408345,2020-11-29 14:21:59,30434173205605,fraud_Boyer PLC,shopping_net,4.9,Kylie,Kirby,F,79816 Jackson Squares,Shedd,OR,97377,44.453,-123.1065,917,Radio broadcast assistant,1995-07-08,311cdb32e119ea4169e5fa3f5c22ea55,1385734919,43.617147,-123.679853,0
174886,2020-08-21 19:39:41,3521417320836166,fraud_Wilkinson LLC,personal_care,23.63,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,1975-11-30,b282290b3f740946c8eb3d73396d88ef,1377113981,40.267978,-86.856342,0
304556,2020-10-13 23:31:50,6011477612335392,fraud_Cormier LLC,health_fitness,13.84,Anthony,Roberts,M,95488 Cabrera Well,Maria Stein,OH,45860,40.4062,-84.5076,2274,"Designer, television/film set",1943-12-17,90dc21f82989d08faa476c7f650a320c,1381707110,39.490569,-84.679529,0
78939,2020-07-19 03:28:24,3590736522064285,fraud_McDermott-Weimann,grocery_pos,223.81,Kimberly,Gonzalez,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,34.5091,-92.4828,4074,"Scientist, audiological",1975-12-20,62420573be7a1fabf343b9a51d8686ad,1374204504,35.245738,-91.647627,0
541654,2020-12-28 19:15:49,4457732997086323466,fraud_Goldner-Lemke,entertainment,63.63,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,1987-05-19,9f6aebbf3938bbaa4938aba27a1d3799,1388258149,38.253948,-120.970311,0
257189,2020-09-23 09:12:37,3540017235499519,fraud_Pfeffer and Sons,shopping_pos,128.4,Lawrence,Frost,M,82448 Tucker Cliff,Kittery Point,ME,3905,43.0976,-70.7121,1780,Broadcast engineer,1983-01-21,e716cba83015091e365a5125852cdaba,1379927557,43.01977,-69.769766,0
25731,2020-06-29 21:56:05,3566094707272327,"fraud_Willms, Kris and Bergnaum",shopping_pos,12.29,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,1971-04-25,c998cc6fcfdb614b039df3fe404a6c8c,1372542965,33.808496000000005,-118.196134,0
74626,2020-07-17 09:06:58,4430881574719618,fraud_Beier LLC,entertainment,92.23,Alicia,Morales,F,4456 Dunn Roads,Meredith,CO,81642,39.3199,-106.6596,61,Public relations account executive,1939-11-04,bffda15e94bb73187ba713e287a1bcf1,1374052018,40.250608,-106.866398,0
508501,2020-12-21 14:22:28,375248307838179,fraud_Dare-Gibson,health_fitness,231.5,Joshua,Mendoza,M,4215 Miranda Field Suite 326,Tallmansville,WV,26237,38.8564,-80.158,571,Accounting technician,1967-09-16,d6b880ec3d942cef14d054b39ee19567,1387635748,38.629251,-79.494869,0
268203,2020-09-28 15:03:21,567868110212,"fraud_Prosacco, Kreiger and Kovacek",home,54.88,Dawn,Tucker,F,789 Herring Manors,Houston,TX,77007,29.7736,-95.4034,2906700,"Copywriter, advertising",1984-12-16,a1e19e2a3a2b797502670c2aaf1e2359,1380380601,30.084455,-95.395678,0
353930,2020-11-04 22:36:25,4561546772499,"fraud_Boehm, Predovic and Reinger",misc_pos,92.96,Daniel,Briggs,M,7118 Jessica Unions Apt. 789,Moriarty,NM,87035,34.9889,-106.0609,7268,"Therapist, art",1988-08-04,9cf08a1e3112a5e0cfb22708ae4197eb,1383604585,35.55698,-105.42642,0
111798,2020-07-30 03:18:33,4239552724014407,fraud_Dibbert-Green,entertainment,306.49,Carl,Hernandez,M,9134 Darryl Flat Suite 916,Paulding,OH,45879,41.141000000000005,-84.5722,6284,Secondary school teacher,1936-03-27,7fb8876c2f39a8e56988e4b535b6689e,1375154313,41.750251,-84.839618,0
214755,2020-09-05 15:29:50,4169759661243568,fraud_Stamm-Rodriguez,misc_pos,110.79,Jamie,Carr,F,55363 Aaron Circle Suite 450,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,1972-02-15,442b837455a2fd71015a399295bbeb2e,1378394990,40.880101,-77.370037,0
451713,2020-12-08 16:13:02,2283743876903625,fraud_Romaguera Ltd,health_fitness,10.19,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,1997-12-27,2e92d4880e4d0f5554cf230e2faec50c,1386519182,34.899203,-83.879127,0
530473,2020-12-26 18:38:13,4129767952109660,"fraud_Pouros, Walker and Spencer",kids_pets,38.03,Cheryl,Ballard,F,248 James Squares Apt. 838,Halstad,MN,56548,47.3551,-96.798,771,"Scientist, audiological",1972-06-14,e166d5596d4680def42e752b81060c0d,1388083093,46.639813,-96.063391,0
305646,2020-10-14 17:19:14,3533012926413100,"fraud_Koss, Hansen and Lueilwitz",home,19.83,Megan,Bernard,F,128 Nathan Ramp,Barneveld,NY,13304,43.2237,-75.1612,1684,IT trainer,1994-03-01,e2c84c88f39d81839d79977e46a32f42,1381771154,42.602555,-75.067767,0
